date,stage,rolling_pass_count,rolling_universe_count,rolling_rate,strategy,feed,panel_window,canonical_status,window_days
2022-01-21,s5_dow_pass,2,1364,0.001466275659824047,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-21,s6_body_pass,2,1364,0.001466275659824047,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-21,s7_prev_bullish,2,1364,0.001466275659824047,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-23,s1_signal_raw,100,1368,0.07309941520467836,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-23,s2_atr_expanding,22,1368,0.01608187134502924,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-23,s3_session_pass,7,1368,0.005116959064327485,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-23,s4_warmup_pass,7,1368,0.005116959064327485,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-23,s5_dow_pass,2,1368,0.0014619883040935672,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-23,s6_body_pass,2,1368,0.0014619883040935672,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-23,s7_prev_bullish,2,1368,0.0014619883040935672,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-24,s1_signal_raw,105,1460,0.07191780821917808,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-24,s2_atr_expanding,26,1460,0.01780821917808219,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-24,s3_session_pass,7,1460,0.004794520547945206,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-24,s4_warmup_pass,7,1460,0.004794520547945206,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-24,s5_dow_pass,2,1460,0.0013698630136986301,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-24,s6_body_pass,2,1460,0.0013698630136986301,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-24,s7_prev_bullish,2,1460,0.0013698630136986301,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-25,s1_signal_raw,115,1552,0.0740979381443299,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-25,s2_atr_expanding,31,1552,0.01997422680412371,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-25,s3_session_pass,7,1552,0.004510309278350515,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-25,s4_warmup_pass,7,1552,0.004510309278350515,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-25,s5_dow_pass,2,1552,0.001288659793814433,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-25,s6_body_pass,2,1552,0.001288659793814433,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-25,s7_prev_bullish,2,1552,0.001288659793814433,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-26,s1_signal_raw,122,1644,0.07420924574209246,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-26,s2_atr_expanding,31,1644,0.018856447688564478,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-26,s3_session_pass,7,1644,0.004257907542579075,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-26,s4_warmup_pass,7,1644,0.004257907542579075,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-26,s5_dow_pass,2,1644,0.0012165450121654502,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-26,s6_body_pass,2,1644,0.0012165450121654502,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-26,s7_prev_bullish,2,1644,0.0012165450121654502,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-27,s1_signal_raw,136,1736,0.07834101382488479,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-27,s2_atr_expanding,32,1736,0.018433179723502304,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-27,s3_session_pass,7,1736,0.004032258064516129,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-27,s4_warmup_pass,7,1736,0.004032258064516129,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-27,s5_dow_pass,2,1736,0.001152073732718894,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-27,s6_body_pass,2,1736,0.001152073732718894,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-27,s7_prev_bullish,2,1736,0.001152073732718894,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-28,s1_signal_raw,144,1824,0.07894736842105263,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-28,s2_atr_expanding,38,1824,0.020833333333333332,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-28,s3_session_pass,10,1824,0.005482456140350877,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-28,s4_warmup_pass,10,1824,0.005482456140350877,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-28,s5_dow_pass,5,1824,0.0027412280701754384,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-28,s6_body_pass,5,1824,0.0027412280701754384,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-28,s7_prev_bullish,5,1824,0.0027412280701754384,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-30,s1_signal_raw,144,1828,0.0787746170678337,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-30,s2_atr_expanding,38,1828,0.020787746170678335,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-30,s3_session_pass,10,1828,0.005470459518599562,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-30,s4_warmup_pass,10,1828,0.005470459518599562,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-30,s5_dow_pass,5,1828,0.002735229759299781,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-30,s6_body_pass,5,1828,0.002735229759299781,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-30,s7_prev_bullish,5,1828,0.002735229759299781,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-31,s1_signal_raw,152,1920,0.07916666666666666,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-31,s2_atr_expanding,39,1920,0.0203125,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-31,s3_session_pass,10,1920,0.005208333333333333,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-31,s4_warmup_pass,10,1920,0.005208333333333333,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-31,s5_dow_pass,5,1920,0.0026041666666666665,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-31,s6_body_pass,5,1920,0.0026041666666666665,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-31,s7_prev_bullish,5,1920,0.0026041666666666665,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-01,s1_signal_raw,161,2012,0.08001988071570576,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-01,s2_atr_expanding,42,2012,0.020874751491053677,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-01,s3_session_pass,10,2012,0.004970178926441352,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-01,s4_warmup_pass,10,2012,0.004970178926441352,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-01,s5_dow_pass,5,2012,0.002485089463220676,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-01,s6_body_pass,5,2012,0.002485089463220676,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-01,s7_prev_bullish,5,2012,0.002485089463220676,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-02,s1_signal_raw,166,2104,0.07889733840304182,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-02,s2_atr_expanding,45,2104,0.02138783269961977,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-02,s3_session_pass,10,2104,0.004752851711026616,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-02,s4_warmup_pass,10,2104,0.004752851711026616,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-02,s5_dow_pass,5,2104,0.002376425855513308,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-02,s6_body_pass,5,2104,0.002376425855513308,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-02,s7_prev_bullish,5,2104,0.002376425855513308,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-03,s1_signal_raw,166,2196,0.075591985428051,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-03,s2_atr_expanding,45,2196,0.020491803278688523,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-03,s3_session_pass,10,2196,0.004553734061930784,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-03,s4_warmup_pass,10,2196,0.004553734061930784,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-03,s5_dow_pass,5,2196,0.002276867030965392,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-03,s6_body_pass,5,2196,0.002276867030965392,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-03,s7_prev_bullish,5,2196,0.002276867030965392,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-04,s1_signal_raw,170,2284,0.07443082311733801,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-04,s2_atr_expanding,48,2284,0.021015761821366025,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-04,s3_session_pass,11,2284,0.004816112084063047,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-04,s4_warmup_pass,11,2284,0.004816112084063047,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-04,s5_dow_pass,6,2284,0.002626970227670753,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-04,s6_body_pass,6,2284,0.002626970227670753,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-04,s7_prev_bullish,6,2284,0.002626970227670753,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-06,s1_signal_raw,170,2288,0.0743006993006993,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-06,s2_atr_expanding,48,2288,0.02097902097902098,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-06,s3_session_pass,11,2288,0.004807692307692308,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-06,s4_warmup_pass,11,2288,0.004807692307692308,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-06,s5_dow_pass,6,2288,0.0026223776223776225,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-06,s6_body_pass,6,2288,0.0026223776223776225,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-06,s7_prev_bullish,6,2288,0.0026223776223776225,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-07,s1_signal_raw,176,2380,0.07394957983193277,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-07,s2_atr_expanding,48,2380,0.020168067226890758,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-07,s3_session_pass,11,2380,0.004621848739495798,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-07,s4_warmup_pass,11,2380,0.004621848739495798,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-07,s5_dow_pass,6,2380,0.0025210084033613447,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-07,s6_body_pass,6,2380,0.0025210084033613447,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-07,s7_prev_bullish,6,2380,0.0025210084033613447,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-08,s1_signal_raw,183,2472,0.07402912621359223,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-08,s2_atr_expanding,50,2472,0.020226537216828478,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-08,s3_session_pass,13,2472,0.0052588996763754045,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-08,s4_warmup_pass,13,2472,0.0052588996763754045,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-08,s5_dow_pass,8,2472,0.003236245954692557,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-08,s6_body_pass,7,2472,0.0028317152103559872,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-08,s7_prev_bullish,6,2472,0.0024271844660194173,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-09,s1_signal_raw,194,2564,0.07566302652106084,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-09,s2_atr_expanding,52,2564,0.0202808112324493,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-09,s3_session_pass,13,2564,0.005070202808112325,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-09,s4_warmup_pass,13,2564,0.005070202808112325,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-09,s5_dow_pass,8,2564,0.0031201248049922,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-09,s6_body_pass,7,2564,0.002730109204368175,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-09,s7_prev_bullish,6,2564,0.00234009360374415,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-10,s1_signal_raw,199,2656,0.07492469879518072,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-10,s2_atr_expanding,52,2656,0.01957831325301205,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-10,s3_session_pass,13,2656,0.004894578313253012,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-10,s4_warmup_pass,13,2656,0.004894578313253012,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-10,s5_dow_pass,8,2656,0.0030120481927710845,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-10,s6_body_pass,7,2656,0.0026355421686746986,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-10,s7_prev_bullish,6,2656,0.002259036144578313,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-11,s1_signal_raw,204,2744,0.07434402332361516,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-11,s2_atr_expanding,52,2744,0.018950437317784258,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-11,s3_session_pass,13,2744,0.0047376093294460644,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-11,s4_warmup_pass,13,2744,0.0047376093294460644,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-11,s5_dow_pass,8,2744,0.0029154518950437317,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-11,s6_body_pass,7,2744,0.002551020408163265,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-11,s7_prev_bullish,6,2744,0.002186588921282799,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-13,s1_signal_raw,204,2748,0.07423580786026202,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-13,s2_atr_expanding,52,2748,0.018922852983988356,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-13,s3_session_pass,13,2748,0.004730713245997089,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-13,s4_warmup_pass,13,2748,0.004730713245997089,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-13,s5_dow_pass,8,2748,0.002911208151382824,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-13,s6_body_pass,7,2748,0.002547307132459971,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-13,s7_prev_bullish,6,2748,0.002183406113537118,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-14,s1_signal_raw,205,2840,0.0721830985915493,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-14,s2_atr_expanding,52,2840,0.018309859154929577,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-14,s3_session_pass,13,2840,0.004577464788732394,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-14,s4_warmup_pass,13,2840,0.004577464788732394,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-14,s5_dow_pass,8,2840,0.0028169014084507044,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-14,s6_body_pass,7,2840,0.0024647887323943664,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-14,s7_prev_bullish,6,2840,0.002112676056338028,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-15,s1_signal_raw,210,2932,0.07162346521145975,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-15,s2_atr_expanding,52,2932,0.017735334242837655,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-15,s3_session_pass,13,2932,0.004433833560709414,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-15,s4_warmup_pass,13,2932,0.004433833560709414,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-15,s5_dow_pass,8,2932,0.002728512960436562,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-15,s6_body_pass,7,2932,0.0023874488403819918,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-15,s7_prev_bullish,6,2932,0.0020463847203274215,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-16,s1_signal_raw,213,3024,0.07043650793650794,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-16,s2_atr_expanding,53,3024,0.017526455026455025,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-16,s3_session_pass,13,3024,0.004298941798941799,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-16,s4_warmup_pass,13,3024,0.004298941798941799,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-16,s5_dow_pass,8,3024,0.0026455026455026454,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-16,s6_body_pass,7,3024,0.0023148148148148147,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-16,s7_prev_bullish,6,3024,0.001984126984126984,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-17,s1_signal_raw,217,3116,0.0696405648267009,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-17,s2_atr_expanding,53,3116,0.01700898587933248,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-17,s3_session_pass,13,3116,0.00417201540436457,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-17,s4_warmup_pass,13,3116,0.00417201540436457,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-17,s5_dow_pass,8,3116,0.0025673940949935813,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-17,s6_body_pass,7,3116,0.002246469833119384,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-17,s7_prev_bullish,6,3116,0.0019255455712451862,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-18,s1_signal_raw,221,3204,0.06897627965043696,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-18,s2_atr_expanding,53,3204,0.016541822721598,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-18,s3_session_pass,13,3204,0.004057428214731586,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-18,s4_warmup_pass,13,3204,0.004057428214731586,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-18,s5_dow_pass,8,3204,0.0024968789013732834,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-18,s6_body_pass,7,3204,0.002184769038701623,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-18,s7_prev_bullish,6,3204,0.0018726591760299626,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-20,s1_signal_raw,221,3208,0.06889027431421446,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-20,s2_atr_expanding,53,3208,0.016521197007481298,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-20,s3_session_pass,13,3208,0.004052369077306733,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-20,s4_warmup_pass,13,3208,0.004052369077306733,striker,OANDA,2022-01-02_2026-04-19,PROXY,90
