date,stage,rolling_pass_count,rolling_universe_count,rolling_rate,strategy,feed,panel_window,canonical_status,window_days
2022-01-21,s6_not_block_TueH10,4,1440,0.002777777777777778,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-21,s7_not_block_EOM,4,1440,0.002777777777777778,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-23,s1_signal_raw,122,1448,0.08425414364640885,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-23,s2_in_session,14,1448,0.009668508287292817,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-23,s3_hour_pass,8,1448,0.0055248618784530384,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-23,s4_day_pass,4,1448,0.0027624309392265192,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-23,s5_vol_pass,4,1448,0.0027624309392265192,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-23,s6_not_block_TueH10,4,1448,0.0027624309392265192,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-23,s7_not_block_EOM,4,1448,0.0027624309392265192,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-24,s1_signal_raw,125,1544,0.08095854922279792,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-24,s2_in_session,14,1544,0.009067357512953367,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-24,s3_hour_pass,8,1544,0.0051813471502590676,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-24,s4_day_pass,4,1544,0.0025906735751295338,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-24,s5_vol_pass,4,1544,0.0025906735751295338,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-24,s6_not_block_TueH10,4,1544,0.0025906735751295338,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-24,s7_not_block_EOM,4,1544,0.0025906735751295338,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-25,s1_signal_raw,134,1640,0.08170731707317073,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-25,s2_in_session,14,1640,0.00853658536585366,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-25,s3_hour_pass,8,1640,0.004878048780487805,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-25,s4_day_pass,4,1640,0.0024390243902439024,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-25,s5_vol_pass,4,1640,0.0024390243902439024,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-25,s6_not_block_TueH10,4,1640,0.0024390243902439024,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-25,s7_not_block_EOM,4,1640,0.0024390243902439024,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-26,s1_signal_raw,137,1736,0.07891705069124424,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-26,s2_in_session,14,1736,0.008064516129032258,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-26,s3_hour_pass,8,1736,0.004608294930875576,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-26,s4_day_pass,4,1736,0.002304147465437788,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-26,s5_vol_pass,4,1736,0.002304147465437788,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-26,s6_not_block_TueH10,4,1736,0.002304147465437788,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-26,s7_not_block_EOM,4,1736,0.002304147465437788,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-27,s1_signal_raw,142,1832,0.07751091703056769,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-27,s2_in_session,15,1832,0.008187772925764192,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-27,s3_hour_pass,9,1832,0.0049126637554585155,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-27,s4_day_pass,4,1832,0.002183406113537118,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-27,s5_vol_pass,4,1832,0.002183406113537118,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-27,s6_not_block_TueH10,4,1832,0.002183406113537118,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-27,s7_not_block_EOM,4,1832,0.002183406113537118,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-28,s1_signal_raw,146,1920,0.07604166666666666,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-28,s2_in_session,15,1920,0.0078125,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-28,s3_hour_pass,9,1920,0.0046875,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-28,s4_day_pass,4,1920,0.0020833333333333333,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-28,s5_vol_pass,4,1920,0.0020833333333333333,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-28,s6_not_block_TueH10,4,1920,0.0020833333333333333,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-28,s7_not_block_EOM,4,1920,0.0020833333333333333,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-30,s1_signal_raw,146,1928,0.07572614107883817,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-30,s2_in_session,15,1928,0.007780082987551867,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-30,s3_hour_pass,9,1928,0.00466804979253112,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-30,s4_day_pass,4,1928,0.002074688796680498,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-30,s5_vol_pass,4,1928,0.002074688796680498,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-30,s6_not_block_TueH10,4,1928,0.002074688796680498,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-30,s7_not_block_EOM,4,1928,0.002074688796680498,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-31,s1_signal_raw,153,2024,0.07559288537549406,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-31,s2_in_session,18,2024,0.008893280632411068,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-31,s3_hour_pass,11,2024,0.005434782608695652,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-31,s4_day_pass,6,2024,0.0029644268774703555,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-31,s5_vol_pass,6,2024,0.0029644268774703555,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-31,s6_not_block_TueH10,6,2024,0.0029644268774703555,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-01-31,s7_not_block_EOM,4,2024,0.001976284584980237,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-01,s1_signal_raw,163,2120,0.07688679245283019,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-01,s2_in_session,18,2120,0.008490566037735849,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-01,s3_hour_pass,11,2120,0.005188679245283019,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-01,s4_day_pass,6,2120,0.002830188679245283,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-01,s5_vol_pass,6,2120,0.002830188679245283,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-01,s6_not_block_TueH10,6,2120,0.002830188679245283,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-01,s7_not_block_EOM,4,2120,0.0018867924528301887,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-02,s1_signal_raw,173,2216,0.07806859205776173,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-02,s2_in_session,18,2216,0.008122743682310469,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-02,s3_hour_pass,11,2216,0.004963898916967509,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-02,s4_day_pass,6,2216,0.002707581227436823,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-02,s5_vol_pass,6,2216,0.002707581227436823,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-02,s6_not_block_TueH10,6,2216,0.002707581227436823,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-02,s7_not_block_EOM,4,2216,0.0018050541516245488,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-03,s1_signal_raw,173,2312,0.07482698961937716,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-03,s2_in_session,18,2312,0.007785467128027681,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-03,s3_hour_pass,11,2312,0.004757785467128028,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-03,s4_day_pass,6,2312,0.0025951557093425604,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-03,s5_vol_pass,6,2312,0.0025951557093425604,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-03,s6_not_block_TueH10,6,2312,0.0025951557093425604,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-03,s7_not_block_EOM,4,2312,0.0017301038062283738,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-04,s1_signal_raw,177,2400,0.07375,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-04,s2_in_session,18,2400,0.0075,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-04,s3_hour_pass,11,2400,0.004583333333333333,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-04,s4_day_pass,6,2400,0.0025,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-04,s5_vol_pass,6,2400,0.0025,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-04,s6_not_block_TueH10,6,2400,0.0025,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-04,s7_not_block_EOM,4,2400,0.0016666666666666668,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-06,s1_signal_raw,177,2408,0.07350498338870431,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-06,s2_in_session,18,2408,0.007475083056478406,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-06,s3_hour_pass,11,2408,0.004568106312292359,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-06,s4_day_pass,6,2408,0.0024916943521594683,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-06,s5_vol_pass,6,2408,0.0024916943521594683,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-06,s6_not_block_TueH10,6,2408,0.0024916943521594683,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-06,s7_not_block_EOM,4,2408,0.0016611295681063123,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-07,s1_signal_raw,183,2504,0.07308306709265176,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-07,s2_in_session,18,2504,0.00718849840255591,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-07,s3_hour_pass,11,2504,0.00439297124600639,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-07,s4_day_pass,6,2504,0.0023961661341853034,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-07,s5_vol_pass,6,2504,0.0023961661341853034,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-07,s6_not_block_TueH10,6,2504,0.0023961661341853034,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-07,s7_not_block_EOM,4,2504,0.001597444089456869,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-08,s1_signal_raw,184,2600,0.07076923076923076,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-08,s2_in_session,18,2600,0.006923076923076923,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-08,s3_hour_pass,11,2600,0.004230769230769231,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-08,s4_day_pass,6,2600,0.002307692307692308,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-08,s5_vol_pass,6,2600,0.002307692307692308,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-08,s6_not_block_TueH10,6,2600,0.002307692307692308,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-08,s7_not_block_EOM,4,2600,0.0015384615384615385,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-09,s1_signal_raw,189,2696,0.07010385756676558,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-09,s2_in_session,18,2696,0.0066765578635014835,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-09,s3_hour_pass,11,2696,0.004080118694362018,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-09,s4_day_pass,6,2696,0.002225519287833828,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-09,s5_vol_pass,6,2696,0.002225519287833828,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-09,s6_not_block_TueH10,6,2696,0.002225519287833828,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-09,s7_not_block_EOM,4,2696,0.001483679525222552,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-10,s1_signal_raw,190,2792,0.0680515759312321,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-10,s2_in_session,18,2792,0.0064469914040114614,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-10,s3_hour_pass,11,2792,0.003939828080229226,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-10,s4_day_pass,6,2792,0.002148997134670487,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-10,s5_vol_pass,6,2792,0.002148997134670487,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-10,s6_not_block_TueH10,6,2792,0.002148997134670487,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-10,s7_not_block_EOM,4,2792,0.0014326647564469914,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-11,s1_signal_raw,203,2880,0.07048611111111111,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-11,s2_in_session,20,2880,0.006944444444444444,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-11,s3_hour_pass,13,2880,0.0045138888888888885,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-11,s4_day_pass,6,2880,0.0020833333333333333,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-11,s5_vol_pass,6,2880,0.0020833333333333333,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-11,s6_not_block_TueH10,6,2880,0.0020833333333333333,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-11,s7_not_block_EOM,4,2880,0.001388888888888889,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-13,s1_signal_raw,203,2888,0.07029085872576177,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-13,s2_in_session,20,2888,0.006925207756232687,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-13,s3_hour_pass,13,2888,0.004501385041551247,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-13,s4_day_pass,6,2888,0.002077562326869806,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-13,s5_vol_pass,6,2888,0.002077562326869806,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-13,s6_not_block_TueH10,6,2888,0.002077562326869806,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-13,s7_not_block_EOM,4,2888,0.0013850415512465374,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-14,s1_signal_raw,212,2984,0.07104557640750671,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-14,s2_in_session,20,2984,0.006702412868632708,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-14,s3_hour_pass,13,2984,0.00435656836461126,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-14,s4_day_pass,6,2984,0.0020107238605898124,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-14,s5_vol_pass,6,2984,0.0020107238605898124,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-14,s6_not_block_TueH10,6,2984,0.0020107238605898124,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-14,s7_not_block_EOM,4,2984,0.0013404825737265416,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-15,s1_signal_raw,219,3080,0.0711038961038961,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-15,s2_in_session,20,3080,0.006493506493506494,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-15,s3_hour_pass,13,3080,0.0042207792207792205,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-15,s4_day_pass,6,3080,0.001948051948051948,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-15,s5_vol_pass,6,3080,0.001948051948051948,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-15,s6_not_block_TueH10,6,3080,0.001948051948051948,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-15,s7_not_block_EOM,4,3080,0.0012987012987012987,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-16,s1_signal_raw,227,3176,0.0714735516372796,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-16,s2_in_session,20,3176,0.006297229219143577,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-16,s3_hour_pass,13,3176,0.004093198992443325,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-16,s4_day_pass,6,3176,0.001889168765743073,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-16,s5_vol_pass,6,3176,0.001889168765743073,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-16,s6_not_block_TueH10,6,3176,0.001889168765743073,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-16,s7_not_block_EOM,4,3176,0.0012594458438287153,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-17,s1_signal_raw,238,3272,0.07273838630806846,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-17,s2_in_session,20,3272,0.006112469437652812,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-17,s3_hour_pass,13,3272,0.003973105134474328,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-17,s4_day_pass,6,3272,0.0018337408312958435,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-17,s5_vol_pass,6,3272,0.0018337408312958435,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-17,s6_not_block_TueH10,6,3272,0.0018337408312958435,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-17,s7_not_block_EOM,4,3272,0.0012224938875305623,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-18,s1_signal_raw,246,3360,0.07321428571428572,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-18,s2_in_session,20,3360,0.005952380952380952,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-18,s3_hour_pass,13,3360,0.003869047619047619,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-18,s4_day_pass,6,3360,0.0017857142857142857,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-18,s5_vol_pass,6,3360,0.0017857142857142857,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
2022-02-18,s6_not_block_TueH10,6,3360,0.0017857142857142857,aegis,OANDA,2022-01-02_2026-04-19,PROXY,90
